lead_time,avg_price_per_room,no_of_special_requests,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,arrival_year,no_of_adults,booking_status
207,168.23847101904678,0,8,3,4,1,0,2018,2,0
7,141.9935530234828,0,5,9,4,3,1,2018,1,0
187,112.06875903331142,0,8,28,4,1,1,2018,2,0
113,100.0,0,5,31,2,3,0,2018,1,0
193,120.0,0,6,20,3,2,1,2018,2,0
149,118.8,0,8,19,4,1,1,2018,2,0
346,115.0,1,9,13,3,2,0,2018,2,0
305,89.0,0,11,4,3,2,1,2018,2,0
163,115.0,0,10,15,3,0,0,2018,1,0
296,117.0,1,9,21,3,4,0,2018,2,0
117,127.86037563005651,0,10,3,4,4,2,2018,2,0
131,139.04388478188383,0,7,6,4,2,0,2018,2,0
167,149.66631654305957,0,9,6,4,3,1,2018,3,0
275,90.0,0,10,5,3,4,1,2018,2,0
31,67.5,0,4,5,4,2,0,2017,2,0
146,137.7,0,7,22,4,1,1,2018,3,0
245,75.0,0,6,17,3,2,0,2018,2,0
110,77.64712969578875,0,4,9,4,2,2,2018,1,0
75,119.91893514682202,0,10,9,4,0,1,2018,1,0
61,152.1,0,8,24,4,0,1,2018,2,0
173,114.09775266960861,1,7,31,4,2,1,2018,2,0
82,132.45943100606434,0,9,6,4,2,1,2018,1,0
308,78.3,2,11,23,4,3,0,2018,1,0
76,121.53168076832867,0,8,10,3,2,0,2018,1,0
81,65.0,0,3,25,3,2,2,2018,2,0
19,149.97307902065987,1,3,15,4,4,1,2018,2,0
182,96.44446913676168,1,8,3,4,1,0,2018,2,0
20,122.07511755673231,0,7,30,4,2,0,2018,2,0
158,138.6579668768878,0,7,14,4,3,1,2018,2,0
191,101.8441599629493,0,7,25,3,3,1,2017,2,0
105,75.0,0,4,6,4,1,0,2018,2,0
174,115.69673866208309,1,7,21,4,2,0,2018,2,0
28,116.3254936924077,0,7,28,4,3,1,2018,2,0
256,115.0,1,6,15,3,2,0,2018,2,0
121,90.0,0,6,24,3,2,1,2018,2,0
228,102.85,1,10,5,4,4,0,2018,2,0
38,151.07381862605257,0,8,14,4,1,2,2018,2,0
25,148.8339934754403,0,4,14,4,2,1,2018,2,0
230,88.52959034586999,0,7,25,4,3,0,2018,0,0
239,112.2,0,6,15,3,2,0,2018,2,0
85,76.5,0,7,14,4,3,2,2017,2,0
257,101.5,0,7,1,4,2,0,2017,2,0
195,85.84274704212794,0,7,6,4,1,1,2018,1,0
26,131.15679734130921,0,10,19,4,2,0,2018,1,0
249,110.688905845538,0,10,19,4,2,1,2018,2,0
211,100.0,0,5,20,3,2,0,2018,2,0
56,50.266618203144716,0,6,17,3,1,1,2017,2,0
304,89.0,0,11,3,3,3,0,2018,2,0
31,74.8,0,11,17,4,3,1,2018,2,0
103,89.35438689116245,0,12,18,4,1,1,2018,2,0
2,103.0,0,11,14,3,1,0,2018,1,0
124,74.09431565918221,0,9,11,4,2,0,2017,2,0
20,299.8830598631543,0,7,16,4,1,1,2018,3,0
292,115.0,0,7,21,3,2,0,2018,2,0
276,61.0,0,5,13,3,3,2,2018,2,0
8,100.0604388136342,0,5,16,4,0,1,2017,2,0
119,121.3549544454724,0,6,15,4,3,0,2018,2,0
39,117.9,0,7,2,4,1,2,2018,2,0
122,125.27012047470954,0,6,27,4,4,1,2018,2,0
138,85.26169948474806,0,9,28,4,3,0,2018,2,0
136,105.3,0,5,5,4,2,0,2018,2,0
301,115.0,1,7,30,4,1,1,2018,2,0
247,115.0,1,6,6,3,1,1,2018,2,0
1,60.0,0,2,28,3,1,2,2018,1,0
282,97.87024179413976,0,8,19,3,2,0,2018,1,0
158,113.64850065999318,1,9,28,4,2,1,2018,2,0
52,108.0,1,11,2,4,3,0,2018,2,0
8,127.62922874000488,0,8,29,4,1,1,2018,2,0
305,89.0,0,11,4,3,2,1,2018,2,0
210,131.67158997844206,0,8,18,4,1,0,2018,3,0
26,129.0,0,3,21,4,2,0,2018,2,0
185,79.2,0,12,16,4,2,1,2018,2,0
110,119.7483392824474,0,10,9,4,0,1,2018,1,0
245,75.0,0,6,17,3,2,0,2018,2,0
180,154.9206062567681,0,9,2,4,2,1,2018,2,0
55,132.48803309221387,0,6,11,4,3,1,2018,2,0
21,89.45125021624396,1,9,29,4,1,1,2017,1,0
305,89.0,0,11,4,3,2,1,2018,2,0
104,108.0,1,10,9,4,0,1,2018,2,0
14,136.2974432550977,0,8,7,4,1,0,2018,2,0
256,115.0,1,6,15,3,2,0,2018,2,0
135,94.03127138327334,0,7,23,4,4,0,2018,1,0
103,111.9580417177787,0,5,3,4,3,0,2018,2,0
250,95.0,0,9,26,4,3,1,2018,2,0
35,111.80248553077419,0,8,28,4,2,1,2018,2,0
65,149.87427184770382,0,10,7,4,2,1,2018,2,0
245,75.0,0,6,17,3,2,0,2018,2,0
41,104.53608081943165,0,5,26,4,4,1,2018,2,0
275,90.0,0,10,5,3,4,1,2018,2,0
164,146.7,0,8,12,4,1,1,2018,3,0
109,151.05287266798263,1,7,13,4,4,1,2018,2,0
89,75.90461057906428,0,4,8,3,2,0,2018,2,0
64,140.0,0,5,17,2,2,0,2018,2,0
116,61.0,0,2,28,3,1,2,2018,1,0
74,134.34290702536867,0,4,26,4,3,2,2018,2,0
32,152.0393732854328,0,6,3,4,1,2,2018,2,0
377,115.0,1,10,14,3,2,0,2018,2,0
23,108.16820451563974,0,9,26,4,1,1,2018,2,0
109,172.35472094245077,0,9,26,4,2,0,2018,3,0
140,120.1731456968967,0,6,19,4,3,0,2018,2,0
129,112.25597404741517,0,5,10,4,3,0,2018,2,0
76,63.81011007032299,0,3,13,4,3,0,2018,2,0
62,141.7476646575156,0,5,7,4,1,0,2018,2,0
322,80.0,0,5,19,3,3,1,2018,2,0
165,111.68674396161916,1,7,23,4,3,0,2018,2,0
292,115.0,0,7,21,3,2,0,2018,2,0
180,120.0,1,10,10,3,2,1,2018,1,0
50,145.69,0,11,9,4,2,0,2018,1,0
62,142.75377101872613,0,4,7,4,1,0,2018,2,0
114,75.0,0,7,1,3,2,1,2018,1,0
105,151.2,1,10,10,4,2,0,2018,3,0
70,132.78167442959267,0,5,30,4,3,0,2018,2,0
15,177.07870891714256,0,4,28,4,2,0,2018,2,0
61,63.75,0,3,6,4,5,1,2018,1,0
160,90.0,0,4,27,3,4,2,2018,2,0
116,131.4,0,8,24,4,4,2,2018,2,0
303,78.0,0,8,19,3,3,2,2018,2,0
304,89.0,0,11,3,4,3,0,2018,2,0
130,159.3,0,6,9,4,2,0,2018,3,0
118,96.18292487963184,0,6,27,4,3,0,2018,2,0
33,149.4,0,7,10,4,1,0,2018,2,0
157,80.66604120383548,0,8,25,4,4,1,2018,2,0
27,94.02407109919979,0,8,30,4,4,0,2018,1,0
71,88.48512052962627,0,10,17,4,2,0,2017,2,0
103,126.9,0,6,10,4,1,0,2018,2,0
153,172.51421470155003,1,7,10,4,4,1,2018,2,0
47,116.86906089816951,0,4,22,4,1,1,2018,2,0
193,148.93551294028745,0,8,26,4,3,1,2017,2,0
157,75.27,0,8,21,4,3,2,2018,2,0
226,120.04443747653178,0,9,24,4,5,2,2018,2,0
42,127.07481903279525,0,4,29,4,1,0,2018,2,0
2,109.05359154049557,0,5,9,1,10,4,2017,1,0
188,130.0,0,6,15,3,2,0,2018,1,0
176,125.86078816773005,0,8,18,4,1,1,2018,1,0
163,100.0,0,6,5,3,2,2,2018,1,0
286,90.0,0,10,16,3,0,1,2018,2,0
117,159.02582320075072,0,9,8,4,2,1,2018,1,0
8,101.0,0,3,18,4,0,0,2018,2,0
301,115.0,1,7,30,4,1,1,2018,2,0
257,101.5,0,7,1,3,2,0,2017,2,0
110,94.5,0,7,25,3,1,2,2017,2,0
64,126.59538262388236,0,4,8,4,1,0,2018,2,0
188,130.0,0,6,15,3,2,0,2018,1,0
36,104.38423122599394,0,6,11,4,1,0,2018,1,0
124,94.5,0,6,6,4,1,0,2017,2,0
161,123.48360222938064,0,7,24,4,1,0,2018,2,0
315,160.0,0,9,30,3,2,1,2018,2,0
69,120.0,0,6,12,4,4,2,2018,1,0
99,84.35779180646034,0,4,8,4,2,1,2018,2,0
16,79.0,1,2,14,4,3,0,2018,2,0
113,100.0,0,5,31,2,3,0,2018,1,0
90,88.74,0,12,26,4,4,1,2018,2,0
23,71.91463424442706,0,2,22,2,1,0,2018,1,0
35,109.37152969014623,0,9,27,4,1,0,2018,2,0
48,71.9855622014993,1,3,17,4,1,0,2018,1,0
24,166.0,0,6,27,4,0,0,2018,2,0
55,168.3,0,9,20,4,2,0,2018,3,0
105,75.0,0,4,6,3,1,0,2018,2,0
117,94.5,0,8,1,3,1,2,2017,2,0
192,174.76850431367475,0,8,28,4,2,1,2018,2,0
285,100.0,0,10,3,3,3,1,2018,2,0
127,95.24337976250655,1,3,19,4,4,1,2018,1,0
79,92.74517574827283,0,11,12,4,2,1,2018,2,0
158,114.3,0,7,7,4,1,1,2018,2,0
161,130.0,0,3,25,3,2,1,2018,2,0
49,78.3,0,3,4,4,1,0,2018,2,0
377,115.0,1,10,14,3,2,0,2018,2,0
386,115.0,1,10,23,3,0,2,2018,2,0
210,90.95,1,7,28,4,7,3,2018,2,0
257,101.5,0,7,1,3,2,0,2017,2,0
141,109.8,0,7,26,4,2,0,2018,2,0
113,85.0,0,6,30,3,3,1,2018,2,0
113,100.0,0,5,31,2,3,0,2018,1,0
175,86.79294396343572,0,8,8,4,3,0,2018,2,0
40,107.1,0,4,1,4,1,1,2018,1,0
45,101.15610641742946,0,6,13,4,1,0,2017,1,0
317,120.0,0,9,15,4,2,0,2018,2,0
93,90.43522073759215,0,10,31,4,1,1,2018,2,0
33,135.9,0,8,8,4,2,1,2018,2,0
102,101.5,0,10,16,4,2,0,2017,2,0
213,130.0,0,6,7,3,3,0,2018,2,0
92,97.10098904445867,0,4,8,4,4,0,2018,2,0
32,107.47927959164686,1,10,16,4,4,1,2017,2,0
418,107.0,0,9,26,3,2,1,2018,2,0
78,87.55144811724499,0,11,24,4,1,0,2018,1,0
262,100.21148530231368,0,9,29,4,3,2,2018,2,0
162,112.0,1,7,14,3,3,0,2018,2,0
21,63.262535220593,0,11,18,2,0,0,2017,1,0
308,78.3,2,11,23,4,3,0,2018,1,0
113,118.55221220414428,0,8,7,3,3,0,2018,2,0
159,72.24661538469911,0,7,24,4,4,2,2018,2,0
188,130.0,0,6,15,3,2,0,2018,1,0
211,67.26590556119058,0,11,17,4,2,0,2018,2,0
45,127.11249200773395,0,11,15,4,3,0,2018,2,0
212,123.09968532212878,0,8,22,4,4,1,2018,2,0
92,85.31027730655953,0,7,24,3,1,0,2018,1,0
17,149.19066262802681,0,5,16,4,2,0,2018,2,0
101,94.58217956570708,0,5,3,4,4,1,2017,2,0
237,89.25,0,9,14,4,2,1,2017,2,0
85,126.9,0,5,21,4,1,1,2018,2,0
177,100.0,0,6,3,4,2,0,2018,2,0
157,90.83842184874113,0,5,26,3,3,2,2018,2,0
8,117.20386680101885,0,5,19,4,2,0,2018,1,0
191,67.8618024794186,0,6,27,4,3,1,2018,2,0
212,90.91479795033447,0,8,16,4,3,0,2018,1,0
120,126.26763494056036,0,8,14,4,3,1,2018,2,0
45,72.9,0,1,23,4,1,1,2018,1,0
265,115.0,1,6,24,3,2,0,2018,2,0
286,90.0,0,10,16,3,0,1,2018,2,0
183,110.0,1,9,8,4,3,0,2018,2,0
159,72.52681591522196,0,7,23,4,4,2,2018,2,0
34,81.0,0,6,19,4,1,2,2018,1,0
245,75.0,0,6,17,4,2,0,2018,2,0
61,118.8,0,4,22,4,2,1,2018,2,0
5,149.58353210981278,0,5,8,4,2,1,2018,2,0
105,110.0,0,10,12,3,2,1,2017,2,0
29,139.6,0,5,20,4,2,1,2018,1,0
96,94.5,0,7,11,3,1,2,2017,2,0
185,79.2,0,12,16,4,2,1,2018,2,0
172,105.3,0,8,1,4,2,0,2018,2,0
67,97.84879716292014,1,9,5,4,2,0,2017,2,0
38,177.15397850441715,0,4,21,4,3,1,2018,2,0
1,60.0,0,2,28,4,1,2,2018,1,0
27,80.24555445427694,0,1,25,4,1,1,2018,2,0
131,94.5,0,8,15,3,1,2,2017,2,0
111,72.92512998032555,0,10,2,3,2,1,2017,1,0
157,165.7913682814578,1,7,2,4,2,1,2018,2,0
17,92.32904708268993,0,9,9,4,3,0,2017,1,0
143,129.6,1,9,21,4,3,1,2018,2,0
162,119.66533022269337,1,7,26,4,0,0,2018,2,0
20,156.8259427119415,0,4,15,4,1,1,2018,3,0
161,130.0,0,3,25,4,2,1,2018,2,0
19,166.51027849188068,0,4,27,4,1,0,2018,2,0
166,110.0,0,11,1,3,3,0,2018,1,0
211,100.0,0,5,20,3,2,0,2018,2,0
156,121.60978018004441,0,8,22,3,2,0,2018,1,0
151,140.97090636975273,1,7,4,4,3,0,2018,3,0
206,98.24071282887164,1,8,22,4,3,0,2018,1,0
71,110.20734968650287,0,5,28,4,2,1,2018,2,0
7,77.46279924975792,0,9,8,1,2,1,2017,1,0
162,121.5,2,7,25,4,0,1,2018,2,0
4,65.95064190479336,0,6,26,2,2,0,2017,1,0
36,164.22151587320715,0,7,17,4,1,0,2018,2,0
94,76.5,0,7,13,4,2,0,2017,2,0
125,72.63717145867828,0,9,11,4,2,0,2017,2,0
108,80.6578363741506,0,4,17,4,3,0,2017,2,0
156,103.5,0,8,21,4,1,2,2018,2,0
20,85.63593712820334,0,2,9,4,3,1,2018,1,0
231,96.73293961158733,0,10,18,3,3,0,2018,2,0
245,75.0,0,6,17,3,2,0,2018,2,0
9,139.06594017991551,1,7,16,4,1,0,2018,2,0
6,128.82798000469955,0,5,11,4,1,0,2018,1,0
188,130.0,0,6,15,3,2,0,2018,1,0
6,96.73694955222858,0,4,16,3,0,1,2018,1,0
64,153.0,0,7,14,4,2,0,2018,2,0
291,115.0,0,8,19,3,2,0,2018,2,0
102,101.5,0,10,16,4,2,0,2017,2,0
193,120.0,0,6,20,3,2,1,2018,2,0
33,102.42945757511995,0,8,28,4,1,1,2018,2,0
110,94.5,0,7,25,3,1,2,2017,2,0
51,86.10538719428217,0,3,28,4,4,0,2018,2,0
182,98.13364774030738,0,9,3,4,1,0,2018,2,0
14,79.0,0,2,12,4,1,0,2018,2,0
25,186.9187582345641,0,7,2,4,1,1,2018,2,0
176,130.05,1,8,2,4,4,0,2018,3,0
305,89.0,0,11,4,4,2,1,2018,2,0
158,114.3,0,7,7,4,2,0,2018,2,0
443,65.0,0,4,29,3,1,0,2018,2,0
166,110.0,0,11,1,4,3,0,2018,1,0
69,169.16542560955762,0,6,6,4,2,2,2018,2,0
54,149.9781594868941,0,8,19,4,2,0,2018,2,0
305,89.0,0,11,4,3,2,1,2018,2,0
34,140.01445011758452,0,9,2,4,2,1,2018,2,0
160,137.07189498669396,0,6,13,4,3,0,2018,2,0
154,103.5,0,7,17,4,1,1,2018,2,0
9,55.73242641868899,0,3,6,2,2,0,2017,1,0
182,117.9186882208031,1,8,30,4,1,0,2018,2,0
273,95.0,0,5,13,3,2,1,2018,2,0
33,68.61786149389359,0,8,5,3,4,0,2017,2,0
14,89.0,0,5,18,4,1,0,2018,2,0
167,78.2,0,10,5,3,2,0,2018,1,0
42,124.7351645505604,1,3,17,4,4,2,2018,3,0
76,113.09861076189549,0,10,20,4,2,0,2018,1,0
158,93.37497487304466,0,7,12,4,3,0,2018,2,0
6,90.23473378750785,0,2,15,4,1,0,2018,1,0
28,139.3730903144233,0,5,19,4,2,1,2018,2,0
113,126.21023386186417,1,11,4,4,3,1,2018,2,0
91,80.0,0,4,4,3,2,1,2018,2,0
69,138.41904115995519,0,6,27,4,2,0,2018,2,0
2,149.78987615323226,0,3,25,4,5,3,2018,1,0
117,97.93305282468516,0,4,18,4,2,0,2018,2,0
164,216.0825960578216,0,8,23,4,2,2,2018,2,0
221,80.0,0,8,12,3,1,0,2018,2,0
346,115.0,1,9,13,3,2,0,2018,2,0
20,136.75494622248112,1,9,15,4,1,0,2018,2,0
202,68.86604256136455,0,10,1,4,2,0,2018,2,0
235,128.7,0,10,28,4,2,0,2018,3,0
18,85.0,0,2,6,4,1,1,2018,1,0
198,90.0,0,9,9,3,2,1,2018,2,0
103,75.31143902018631,0,4,20,4,1,0,2018,2,0
65,149.4,1,9,8,4,2,0,2018,2,0
56,122.2666959468456,0,3,28,4,3,0,2018,2,0
1,122.89769545316905,0,8,20,4,1,0,2017,2,0
51,117.1179013164399,0,5,29,4,3,0,2018,2,0
82,95.91780177543212,0,9,4,3,3,1,2018,1,0
78,105.3,0,7,18,4,1,1,2018,2,0
151,103.45718430642407,0,7,12,4,1,1,2018,2,0
271,101.33,1,9,21,3,3,0,2018,2,0
286,90.0,0,10,16,3,0,1,2018,2,0
245,75.0,0,6,17,3,2,0,2018,2,0
10,150.21229811730106,1,10,4,4,1,0,2018,2,0
27,118.97563513042606,0,9,18,4,0,1,2017,1,0
11,130.0,1,11,5,4,1,0,2018,2,0
178,120.92713147570976,0,9,2,4,4,2,2018,0,0
128,119.4536578176163,0,8,8,4,3,0,2018,2,0
242,95.41989480203024,1,9,19,4,2,0,2018,2,0
102,108.0,1,10,9,4,0,1,2018,2,0
63,128.52178730786207,0,5,13,2,2,0,2018,1,0
277,89.48417589031237,0,11,6,4,4,0,2018,2,0
35,115.81498209074043,0,5,16,4,0,0,2018,2,0
128,140.2598767080524,0,9,26,4,4,2,2018,2,0
188,130.0,0,6,15,3,2,0,2018,1,0
132,110.57037244850136,0,6,27,4,2,0,2018,2,0
20,116.1,0,10,2,4,1,1,2018,2,0
188,90.95,0,7,27,4,4,2,2018,2,0
179,85.01873055011241,1,7,17,4,0,0,2018,1,0
45,110.86207220446435,0,10,3,4,3,0,2018,2,0
104,76.5,0,4,15,4,2,2,2018,1,0
160,97.75,0,7,7,4,4,0,2018,2,0
386,115.0,1,10,23,3,0,2,2018,2,0
233,90.0,0,10,14,3,2,1,2018,2,0
115,150.4086083778881,0,6,17,4,3,1,2018,3,0
47,74.92320349761053,0,3,2,4,3,0,2018,1,0
64,152.27176340925885,0,7,14,4,1,0,2018,2,0
175,119.85,0,9,2,4,2,2,2018,2,0
51,174.021121538219,0,4,14,4,2,1,2018,2,0
30,97.98485364873996,0,3,9,4,2,0,2018,2,0
3,119.84546836598241,0,5,9,4,1,0,2018,2,0
247,115.0,1,6,6,3,1,1,2018,2,0
296,117.0,1,9,21,3,4,0,2018,2,0
186,84.91040744690537,0,8,9,4,5,3,2018,2,0
29,74.87540709935864,0,10,15,3,3,0,2018,2,0
275,110.0,0,4,17,3,0,2,2018,2,0
99,85.5,1,4,8,4,2,0,2018,2,0
61,126.3917550502564,0,10,19,4,2,0,2018,2,0
123,123.1360409924284,0,8,13,4,1,0,2018,1,0
105,76.5,0,8,19,4,2,0,2017,2,0
13,180.0006483907179,0,3,26,4,1,1,2018,3,0
92,75.00222581315165,1,9,5,4,3,1,2017,2,0
277,84.13363341561991,0,10,20,4,3,1,2018,2,0
245,110.0,0,7,6,3,4,2,2018,1,0
193,120.0,0,6,20,3,2,1,2018,2,0
31,75.0,0,9,16,3,2,1,2018,2,0
139,102.23709533459453,0,9,3,4,5,0,2018,1,0
263,110.0,0,10,21,3,2,0,2018,2,0
295,82.48944853705993,0,10,24,3,3,0,2018,2,0
273,95.0,0,5,13,3,2,1,2018,2,0
0,78.158908792678,0,11,27,2,2,1,2018,1,0
34,123.98215530701528,1,9,4,4,1,1,2018,1,0
39,77.03217098969765,0,6,20,4,1,0,2018,1,0
12,109.67649834748006,0,8,19,2,2,0,2018,1,0
18,156.26612991278716,0,5,13,4,1,0,2018,2,0
75,152.15924302885534,0,4,28,4,2,2,2018,2,0
110,94.82651646218775,0,6,25,4,1,2,2017,2,0
21,148.42769206989956,0,6,2,4,2,0,2018,2,0
93,115.0,0,10,15,3,1,2,2018,1,0
211,100.0,0,5,20,3,2,0,2018,2,0
171,108.3,1,7,20,4,2,0,2018,2,0
113,74.49027666755521,1,9,22,4,1,0,2017,2,0
322,80.0,0,5,19,3,3,1,2018,2,0
108,158.40049553531546,0,11,26,4,3,1,2018,2,0
11,130.0,1,11,5,4,1,0,2018,2,0
86,98.59622784569237,0,7,9,3,2,0,2017,2,0
78,100.0,0,3,25,3,2,1,2018,2,0
27,137.14463036380613,0,4,17,4,0,1,2018,2,0
71,112.1474676054336,0,5,29,4,1,0,2018,1,0
240,81.18628685535826,0,8,9,4,3,0,2018,2,0
207,84.58748871380274,0,9,28,4,2,2,2018,1,0
256,90.95,0,7,31,4,3,0,2018,2,0
76,120.0,0,10,10,3,0,1,2018,1,0
48,137.74707665841933,0,4,11,4,2,1,2018,2,0
130,91.67145105897316,0,6,28,4,4,0,2018,2,0
55,85.85,0,3,28,4,3,1,2018,2,0
159,125.92242522903277,0,7,2,4,3,1,2018,2,0
314,75.0,0,10,12,3,3,0,2018,2,0
185,89.72503978953306,0,7,12,4,5,1,2018,2,0
8,169.6110880803636,0,2,6,4,4,0,2018,2,0
273,109.0,0,7,17,3,2,0,2017,2,0
115,61.207898611498194,0,2,27,3,2,2,2018,1,0
196,106.10550933941053,1,6,13,4,1,1,2018,2,0
95,92.77209163428866,0,10,27,4,1,0,2018,2,0
12,109.0,0,2,6,4,1,0,2018,2,0
317,120.0,0,9,15,3,2,0,2018,2,0
19,217.78262488761314,0,4,28,4,1,0,2018,2,0
280,94.76805147329361,1,9,9,4,1,0,2018,2,0
57,127.15432742902229,0,5,3,4,1,0,2018,2,0
91,80.0,0,4,4,3,2,1,2018,2,0
320,115.0,1,8,18,3,2,0,2018,2,0
256,90.95,0,8,31,4,4,0,2018,2,0
30,122.4,0,6,19,4,1,2,2018,1,0
31,148.8336543677455,0,8,11,4,3,0,2018,1,0
236,80.78460945807322,0,8,14,4,2,0,2017,1,0
245,155.1034844643251,0,9,9,4,3,2,2018,2,0
220,128.0,0,9,17,3,1,2,2018,1,0
204,90.95,0,7,21,4,3,1,2018,2,0
304,89.0,0,11,3,3,3,0,2018,2,0
34,224.67,0,9,23,3,3,0,2017,2,0
257,101.5,0,7,1,3,2,0,2017,2,0
22,140.52240033864672,0,6,2,4,3,1,2018,2,0
70,147.24511422443004,0,6,30,4,0,1,2018,3,0
179,108.9,1,10,1,4,1,2,2018,2,0
72,107.52173461142229,0,4,9,4,2,1,2018,2,0
62,111.44297481868246,0,10,25,4,4,0,2018,2,0
146,95.0,0,4,24,3,0,2,2018,2,0
276,61.0,0,5,13,3,3,2,2018,2,0
24,157.87623666119342,0,5,19,4,2,1,2018,2,0
47,130.78851788869994,0,8,27,4,3,0,2018,2,0
163,100.0,0,6,5,3,2,2,2018,1,0
169,106.0,0,4,22,3,2,2,2018,2,0
102,101.5,0,10,16,3,2,0,2017,2,0
89,76.509047735839,0,7,27,4,1,1,2017,2,0
95,131.4,0,8,25,4,2,0,2018,2,0
121,90.0,0,6,24,3,2,1,2018,2,0
37,66.17346187669375,0,2,10,4,3,1,2018,2,0
198,85.13324118037966,0,8,28,4,0,1,2018,2,0
102,101.5,0,10,16,3,2,0,2017,2,0
158,121.88647739771172,1,6,27,4,3,0,2018,2,0
230,137.0,1,9,6,3,5,0,2018,2,0
50,162.37257009995938,0,9,29,4,2,1,2018,2,0
168,85.0,0,4,22,3,2,1,2018,2,0
221,74.10817475336789,0,12,23,4,3,2,2018,2,0
89,74.02829861177484,0,3,7,4,3,0,2018,2,0
112,190.9427431766244,0,10,8,4,2,1,2018,2,0
51,133.46112805571616,0,7,8,4,2,1,2018,2,0
75,129.0811177147559,0,7,7,4,2,1,2018,2,0
17,235.26830535645726,1,9,18,4,6,2,2018,1,0
211,100.0,0,5,20,4,2,0,2018,2,0
192,164.25434238638744,0,9,27,4,2,2,2018,2,0
172,95.0,0,6,24,3,2,0,2018,1,0
275,90.49438472773512,0,10,28,4,2,1,2018,2,0
32,84.97580039260012,0,3,13,3,1,1,2018,2,0
151,199.91680925099595,0,5,26,3,0,0,2018,2,0
177,266.9139663803636,0,8,17,3,1,0,2018,2,0
2,106.0,0,2,15,4,3,0,2018,2,0
7,170.73460244785588,0,9,6,2,1,0,2018,1,0
38,113.29365763442307,0,6,26,4,2,1,2018,2,0
11,129.1188369265294,0,2,7,4,1,1,2018,2,0
121,76.5,0,7,10,4,1,1,2017,2,0
354,108.48076077901035,1,9,14,4,2,1,2018,2,0
90,79.60963330876913,0,8,29,4,1,1,2017,2,0
276,95.0,0,9,22,3,3,0,2018,2,0
279,110.0,0,10,12,3,3,0,2018,2,0
156,111.6801700390062,0,7,13,3,2,0,2018,1,0
33,123.82789836391765,0,9,2,4,2,2,2018,2,0
25,106.45506690844927,0,9,9,4,0,0,2018,1,0
304,89.0,0,11,3,4,3,0,2018,2,0
309,78.06767024603074,0,11,23,4,4,1,2018,1,0
68,82.26447466402117,0,3,30,4,3,0,2018,2,0
93,151.02828346213352,0,8,12,4,2,2,2018,2,0
147,106.44128560361301,0,7,28,4,5,2,2018,2,0
275,106.2,0,10,1,4,1,2,2018,2,0
131,122.94759195197386,0,7,30,4,4,1,2018,2,0
179,113.4,0,9,30,4,2,2,2018,2,0
124,113.47879969724455,0,7,22,4,4,2,2018,2,0
138,94.5,0,8,22,3,1,2,2017,2,0
77,131.67815037644743,0,9,7,4,2,0,2018,2,0
27,105.59756623534408,0,4,5,4,1,1,2017,2,0
103,115.0,0,4,19,3,2,0,2018,1,0
265,115.0,1,6,24,3,2,0,2018,2,0
270,102.64531332448813,0,9,21,2,2,0,2018,1,0
183,79.72663775540644,2,6,6,4,2,0,2017,2,0
141,109.8,0,6,28,4,2,0,2018,2,0
63,71.07803082003203,0,2,26,4,2,2,2018,1,0
62,140.4,0,5,8,4,1,0,2018,2,0
76,141.56369372353512,0,7,2,4,8,4,2018,3,0
82,149.48969474236458,0,8,14,4,2,0,2018,2,0
70,149.40869071972674,0,9,15,4,2,0,2018,2,0
49,112.37987506164875,0,4,8,4,2,0,2018,1,0
39,76.7640767806602,0,2,12,4,3,1,2018,1,0
26,93.96730167527727,0,5,12,4,0,1,2018,2,0
292,115.0,0,7,21,3,2,0,2018,2,0
87,149.60346744887502,0,8,5,4,4,1,2018,2,0
273,95.0,0,5,13,3,2,1,2018,2,0
4,123.15397920554976,0,7,11,4,1,0,2018,2,0
229,80.75,0,10,22,4,2,2,2018,1,0
176,125.1,0,9,8,3,3,0,2018,2,0
230,137.0,0,9,6,3,5,0,2018,2,0
171,102.38578451507833,0,8,22,4,2,0,2018,2,0
245,110.0,0,7,6,3,4,2,2018,1,0
247,115.0,1,6,6,3,1,1,2018,2,0
185,90.95,0,7,18,4,5,1,2018,2,0
174,70.0,0,10,10,4,1,1,2017,2,0
5,110.0,0,9,12,0,0,1,2018,1,0
253,90.0,0,5,4,3,4,0,2018,2,0
123,143.1,0,9,20,4,4,1,2018,2,0
208,102.30504151828592,0,7,19,4,2,0,2018,2,0
52,100.34539608128675,0,7,27,4,1,1,2018,2,0
275,90.0,0,10,5,3,4,1,2018,2,0
128,103.5,0,7,8,4,4,0,2018,2,0
15,109.85975902976989,0,5,7,4,1,2,2018,2,0
320,115.0,1,8,18,3,2,0,2018,2,0
265,109.0,0,6,24,3,2,0,2018,2,0
193,120.0,0,6,20,3,2,1,2018,2,0
211,100.0,0,5,20,3,2,0,2018,2,0
154,177.49250593044673,0,5,22,4,5,2,2018,2,0
273,95.0,0,5,13,3,2,1,2018,2,0
20,112.70209035768877,0,2,27,4,1,1,2018,2,0
32,135.9,0,7,8,4,1,0,2018,2,0
193,120.0,0,6,20,3,2,1,2018,2,0
35,67.5,0,2,12,4,2,0,2018,2,0
314,68.66,0,12,26,4,6,3,2018,2,0
56,228.72775389280227,0,4,23,4,1,2,2018,2,0
103,116.1,0,6,14,4,1,0,2018,2,0
